cycle,branch,district,forecastdate,expression,name_D1,name_D2,name_D3,name_D4,name_I1,name_R1,name_R2,name_R3,name_R4,name_O1,winner_D1,winner_D2,winner_D3,winner_D4,winner_R1,winner_R2,winner_R3,winner_R4,winner_I1,winner_O1,winner_Dparty,winner_Rparty,tipping,vpi,mean_predicted_turnout,p90_simmed_turnout_gross,p10_simmed_turnout_gross,voteshare_mean_D1,voteshare_mean_D2,voteshare_mean_D3,voteshare_mean_D4,voteshare_mean_I1,voteshare_mean_R1,voteshare_mean_R2,voteshare_mean_R3,voteshare_mean_R4,voteshare_mean_O1,p90_voteshare_simmed_I1,p90_voteshare_simmed_O1,p90_voteshare_simmed_D1,p90_voteshare_simmed_R1,p90_voteshare_simmed_D2,p90_voteshare_simmed_R2,p90_voteshare_simmed_R3,p90_voteshare_simmed_R4,p90_voteshare_simmed_D3,p90_voteshare_simmed_D4,p10_voteshare_simmed_I1,p10_voteshare_simmed_O1,p10_voteshare_simmed_D1,p10_voteshare_simmed_R1,p10_voteshare_simmed_D2,p10_voteshare_simmed_R2,p10_voteshare_simmed_R3,p10_voteshare_simmed_R4,p10_voteshare_simmed_D3,p10_voteshare_simmed_D4,pvi_538,vep,mean_netpartymargin,p90_netpartymargin,p10_netpartymargin,wonrunoff_D1,lostrunoff_D1,wonrunoff_D2,lostrunoff_D2,wonrunoff_D3,lostrunoff_D3,wonrunoff_D4,lostrunoff_D4,wonrunoff_R1,lostrunoff_R1,wonrunoff_R2,lostrunoff_R2,wonrunoff_R3,lostrunoff_R3,wonrunoff_R4,lostrunoff_R4,wonrunoff_I1,lostrunoff_I1,simulations,timestamp
2022,Governor,AZ-G1,7/23/22,_lite,Katie Hobbs,,,,Barry Hess,Kari Lake,,,,,0.485575,0,0,,0.51435,0.0,0,,7.5e-05,0,0.485575,0.51435,0.0778625,2.83359,2193119.0,2616413.0,1785511.0,48.94328,0,0,,1.778202,49.27852,0.0,0,,0.0,3.663049,0.0,54.7398,55.00625,0,0.0,0,,0,,0.3637238,0.0,43.17177,43.455740000000006,0,0.0,0,,0,,-7.109708,4969373.0,-0.33524699999999996,11.11668,-11.639380000000001,,,,,,,,,,,,,,,,,,,40000,20:10:44 23 Jul 2022
2022,Governor,AR-G1,7/23/22,_lite,Chris Jones,,,,Ricky Dale Harrington Jr.,Sarah Huckabee Sanders,,,,,0.014275,0,0,,0.9857,0.0,0,,2.5e-05,0,0.014275,0.9857,0.0064375,0.6172521,832387.6,1011545.0,658449.4,37.7216,0,0,,1.250474,61.027930000000005,0.0,0,,0.0,2.638916,0.0,44.1795,67.54508,0,0.0,0,,0,,0.2195865,0.0,31.21521,54.56409,0,0.0,0,,0,,-31.52285,2180916.0,-23.30634,-10.46412,-36.23636,,,,,,,,,,,,,,,,,,,40000,20:10:44 23 Jul 2022
2022,Governor,AL-G1,7/23/22,_lite,Yolanda Rochelle Flowers,,,,,Kay Ivey,,,,all others,0.0039,0,0,,0.9961,0.0,0,,0.0,0,0.0039,0.9961,0.00135,0.07822380000000001,1377418.0,1666451.0,1099746.0,29.921879999999998,0,0,,0.0,65.81321,0.0,0,,4.264913,0.0,7.869148,37.8213,73.69377,0,0.0,0,,0,,0.0,1.358943,21.94939,57.86561,0,0.0,0,,0,,-29.199920000000002,3459287.0,-35.891329999999996,-20.50498,-51.237559999999995,,,,,,,,,,,,,,,,,,,40000,20:10:44 23 Jul 2022
2022,Governor,AK-G1,7/23/22,_lite,Les Gara,,,,Bill Walker,Mike Dunleavy,Christopher Kurka,,,,0.14175,0,0,,0.675775,0.01715,0,,0.165325,0,0.14175,0.692925,0.018775,6.1707529999999995,242835.8,288059.7,198921.4,26.95011,0,0,,24.1,33.8123,15.13759,0,,0.0,31.726809999999997,0.0,38.17315,43.02718,0,21.78439,0,,0,,16.76175,0.0,15.62304,24.87481,0,8.598747,0,,0,,-14.61795,521658.0,-21.999779999999998,-0.8398131999999999,-43.099070000000005,,,,,,,,,,,,,,,,,,,40000,20:10:44 23 Jul 2022
2022,Governor,WY-G1,7/22/22,_lite,Theresa A. Livingston,,,,,Mark Gordon,,,,,0.000175,0,0,,0.999825,0.0,0,,0.0,0,0.000175,0.999825,5e-05,0.0253417,157472.9,192384.8,123328.8,24.69389,0,0,,0.0,75.30611,0.0,0,,0.0,0.0,0.0,32.27066,82.81803000000001,0,0.0,0,,0,,0.0,0.0,17.18197,67.72933,0,0.0,0,,0,,-49.87335,424412.0,-50.61221,-35.45867,-65.63606,,,,,,,,,,,,,,,,,,,40000,21:13:18 22 Jul 2022
2022,Governor,WI-G1,7/22/22,_lite,Tony Evers,,,,Joan Ellis Beglinger,Rebecca Kleefisch,,,,,0.624675,0,0,,0.375275,0.0,0,,5e-05,0,0.624675,0.375275,0.0599,2.016569,2370744.0,2766146.0,1986011.0,50.43399,0,0,,1.827981,47.73803,0.0,0,,0.0,3.732042,0.0,56.189009999999996,53.47749,0,0.0,0,,0,,0.3871806,0.0,44.6204,41.93566,0,0.0,0,,0,,-3.823667,4351464.0,2.695969,14.035620000000002,-8.643892,,,,,,,,,,,,,,,,,,,40000,21:13:18 22 Jul 2022
2022,Governor,VT-G1,7/22/22,_lite,Brenda Siegel,,,,Susan Hatch Davis,Phil Scott,,,,,0.944925,0,0,,0.054975,0.0,0,,0.0001,0,0.944925,0.054975,0.007275,2.4006979999999998,241861.3,287203.7,198179.7,57.79841999999999,0,0,,4.379788,37.8218,0.0,0,,0.0,8.037028999999999,0.0,65.90165,45.872609999999995,0,0.0,0,,0,,1.411637,0.0,49.69556,29.6296,0,0.0,0,,0,,27.772879999999997,503792.0,19.97662,35.78577,4.270126,,,,,,,,,,,,,,,,,,,40000,21:13:18 22 Jul 2022
2022,Governor,TX-G1,7/22/22,_lite,Beto O'Rourke,,,,,Greg Abbott,,,,all others,0.1454,0,0,,0.8546,0.0,0,,0.0,0,0.1454,0.8546,0.0802,0.8985559999999999,7123611.0,8613054.0,5658049.0,44.179390000000005,0,0,,0.0,51.78759,0.0,0,,4.03302,0.0,7.465018,49.143159999999995,56.794430000000006,0,0.0,0,,0,,0.0,1.264046,39.07209,46.817840000000004,0,0.0,0,,0,,-12.90963,18500000.0,-7.608196,1.7047459999999999,-17.08897,,,,,,,,,,,,,,,,,,,40000,21:13:18 22 Jul 2022
2022,Governor,TN-G1,7/22/22,_lite,J.B. Smiley Jr.,,,,,Bill Lee,,,,all others,0.003875,0,0,,0.996125,0.0,0,,0.0,0,0.003875,0.996125,0.0014375,0.0664663,1726146.0,2110124.0,1352573.0,26.17445,0,0,,0.0,62.06191999999999,0.0,0,,11.763630000000001,0.0,18.09245,34.50647,70.41718,0,0.0,0,,0,,0.0,6.02463,17.76312,53.71529,0,0.0,0,,0,,-29.21185,4750229.0,-35.88747,-20.48722,-51.26786,,,,,,,,,,,,,,,,,,,40000,21:13:18 22 Jul 2022
2022,Governor,SD-G1,7/22/22,_lite,Jamie Smith,,,,Tracey Quint,Kristi Noem,,,,,0.003625,0,0,,0.99635,0.0,0,,2.5e-05,0,0.003625,0.99635,0.001425,0.40811929999999996,278675.4,334052.1,224761.6,29.81976,0,0,,3.9007620000000003,66.27948,0.0,0,,0.0,7.261587,0.0,37.747859999999996,74.12343,0,0.0,0,,0,,1.2049860000000001,0.0,21.93773,58.33282,0,0.0,0,,0,,-32.01005,647453.0,-36.459720000000004,-20.962629999999997,-51.752159999999996,,,,,,,,,,,,,,,,,,,40000,21:13:18 22 Jul 2022
2022,Governor,SC-G1,7/22/22,_lite,Joe Cunningham,,,,,Henry McMaster,,,,all others,0.0186,0,0,,0.9814,0.0,0,,0.0,0,0.0186,0.9814,0.00645,0.3457054,1489102.0,1806557.0,1182338.0,34.59166,0,0,,0.0,61.3775,0.0,0,,4.030834,0.0,7.478141,42.53379,69.4257,0,0.0,0,,0,,0.0,1.243787,26.56532,53.397769999999994,0,0.0,0,,0,,-18.297829999999998,3897996.0,-26.785840000000004,-11.3274,-42.42859,,,,,,,,,,,,,,,,,,,40000,21:13:18 22 Jul 2022
2022,Governor,RI-G1,7/22/22,_lite,Daniel J. McKee,,,,,Ashley Kalus,,,,all others,0.957525,0,0,,0.042475,0.0,0,,0.0,0,0.957525,0.042475,0.0055125,1.417709,310336.2,375172.4,246747.1,58.63462,0,0,,0.0,37.258140000000004,0.0,0,,4.107239,0.0,7.61713,66.6422,45.17798,0,0.0,0,,0,,0.0,1.2736809999999998,50.668659999999996,29.224090000000004,0,0.0,0,,0,,23.66066,794970.0,21.37649,36.95231,5.879528,,,,,,,,,,,,,,,,,,,40000,21:13:18 22 Jul 2022
2022,Governor,PA-G1,7/22/22,_lite,Josh Shapiro,,,,,Douglas V. Mastriano,,,,all others,0.6846,0,0,,0.3154,0.0,0,,0.0,0,0.6846,0.3154,0.05495,0.9402440000000001,4664425.0,5511916.0,3833944.0,50.69377,0,0,,0.0,47.04886,0.0,0,,2.257368,0.0,4.529941,55.7895,52.126940000000005,0,0.0,0,,0,,0.0,0.5201397,45.54123,41.94835,0,0.0,0,,0,,-2.976064,9742133.0,3.644913,13.54839,-6.263287,,,,,,,,,,,,,,,,,,,40000,21:13:18 22 Jul 2022
2022,Governor,OR-G1,7/22/22,_lite,Tina Kotek,,,,,Christine Drazan,,,,all others,0.7145,0,0,,0.2855,0.0,0,,0.0,0,0.7145,0.2855,0.046325,2.295139,1610932.0,1891130.0,1337798.0,46.85491,0,0,,0.0,42.2655,0.0,0,,10.879589999999999,0.0,17.03108,53.04433,48.396609999999995,0,0.0,0,,0,,0.0,5.342289,40.59061,35.91109,0,0.0,0,,0,,10.62213,3113975.0,4.589405,15.48124,-6.202047,,,,,,,,,,,,,,,,,,,40000,21:13:18 22 Jul 2022
2022,Governor,OK-G1,7/22/22,_lite,Joy Hofmeister,,,,,Kevin Stitt,,,,all others,0.01505,0,0,,0.98495,0.0,0,,0.0,0,0.01505,0.98495,0.0074375,0.5467895,1085620.0,1323383.0,856692.8,35.48453,0,0,,0.0,58.00119,0.0,0,,6.514283,0.0,11.23654,42.21221,64.64053,0,0.0,0,,0,,0.0,2.547365,28.713359999999998,51.24727,0,0.0,0,,0,,-36.97133,2842656.0,-22.51665,-9.883261,-35.05345,,,,,,,,,,,,,,,,,,,40000,21:13:18 22 Jul 2022
2022,Governor,OH-G1,7/22/22,_lite,Nan Whaley,,,,Niel Petersen,Mike DeWine,,,,,0.072225,0,0,,0.9277,0.0,0,,7.5e-05,0,0.072225,0.9277,0.0316375,0.6305689,4004428.0,4758296.0,3261282.0,40.97202,0,0,,4.234408,54.793569999999995,0.0,0,,0.0,7.777391000000001,0.0,47.21545,60.953540000000004,0,0.0,0,,0,,1.340008,0.0,34.74709,48.49606,0,0.0,0,,0,,-12.10777,8831240.0,-13.82155,-1.862524,-25.64441,,,,,,,,,,,,,,,,,,,40000,21:13:18 22 Jul 2022
2022,Governor,NY-G1,7/22/22,_lite,Kathy C. Hochul,,,,,Lee M. Zeldin,,,,all others,0.9872,0,0,,0.0128,0.0,0,,0.0,0,0.9872,0.0128,0.001525,0.0225084,5407490.0,6498397.0,4328262.0,57.3842,0,0,,0.0,38.37216,0.0,0,,4.243639,0.0,7.904247,62.85442,43.832679999999996,0,0.0,0,,0,,0.0,1.339723,51.83717,32.87301,0,0.0,0,,0,,19.93185,13400000.0,19.01204,29.376640000000002,8.608891999999999,,,,,,,,,,,,,,,,,,,40000,21:13:18 22 Jul 2022
2022,Governor,NV-G1,7/22/22,_lite,Steve Sisolak,,,,,Joe Lombardo,,,,all others,0.639425,0,0,,0.360575,0.0,0,,0.0,0,0.639425,0.360575,0.065575,5.779472,905568.1,1080529.0,734248.9,48.25779,0,0,,0.0,45.76311,0.0,0,,5.979101999999999,0.0,10.493089999999999,53.2557,50.83278,0,0.0,0,,0,,0.0,2.214705,43.10994,40.62135,0,0.0,0,,0,,-2.531046,2105890.0,2.494678,11.605889999999999,-6.586935,,,,,,,,,,,,,,,,,,,40000,21:13:18 22 Jul 2022
2022,Governor,NM-G1,7/22/22,_lite,Michelle Lujan Grisham,,,,Karen Bedonie,Mark V. Ronchetti,,,,,0.66405,0,0,,0.33595,0.0,0,,0.0,0,0.66405,0.33595,0.05755,7.4211529999999994,618934.8,743058.3,497090.5,50.4268,0,0,,2.460779,47.11242,0.0,0,,0.0,4.860614,0.0,55.5891,52.32677,0,0.0,0,,0,,0.6041566999999999,0.0,45.17074,41.97749,0,0.0,0,,0,,7.143294999999999,1493579.0,3.3143769999999995,13.27475,-6.824877000000001,,,,,,,,,,,,,,,,,,,40000,21:13:18 22 Jul 2022
2022,Governor,NH-G1,7/22/22,_lite,Tom Sherman,,,,,Chris Sununu,,,,,0.0122,0,0,,0.9878,0.0,0,,0.0,0,0.0122,0.9878,0.0054875,0.8265215,529896.8,624015.8,437752.1,38.50803,0,0,,0.0,61.491969999999995,0.0,0,,0.0,0.0,0.0,44.59833,67.61569,0,0.0,0,,0,,0.0,0.0,32.3843,55.401669999999996,0,0.0,0,,0,,0.5605241,1075858.0,-22.98394,-10.803339999999999,-35.231390000000005,,,,,,,,,,,,,,,,,,,40000,21:13:18 22 Jul 2022
2022,Governor,NE-G1,7/22/22,_lite,Carol Blood,,,,Scott Zimmerman,Jim Pillen,,,,,0.03955,0,0,,0.96045,0.0,0,,0.0,0,0.03955,0.96045,0.0132625,1.748264,605465.5,721553.5,490335.7,37.70414,0,0,,2.695607,59.60025,0.0,0,,0.0,5.253209,0.0,45.534690000000005,67.48691,0,0.0,0,,0,,0.6915375,0.0,29.76349,51.72797,0,0.0,0,,0,,-24.757820000000002,1365541.0,-21.89611,-6.448439,-37.49027,,,,,,,,,,,,,,,,,,,40000,21:13:18 22 Jul 2022
2022,Governor,MN-G1,7/22/22,_lite,Tim Walz,,,,,Scott Jensen,,,,all others,0.721675,0,0,,0.278325,0.0,0,,0.0,0,0.721675,0.278325,0.043925,1.62048,2163411.0,2531238.0,1803084.0,49.2999,0,0,,0.0,44.488459999999996,0.0,0,,6.211633999999999,0.0,10.83873,55.16525,50.3567,0,0.0,0,,0,,0.0,2.3692029999999997,43.35843,38.58859,0,0.0,0,,0,,1.9884130000000002,4066265.0,4.8114360000000005,15.656629999999998,-6.061153,,,,,,,,,,,,,,,,,,,40000,21:13:18 22 Jul 2022
2022,Governor,MI-G1,7/22/22,_lite,Gretchen Whitmer,,,,,Tudor M. Dixon,,,,all others,0.9158,0,0,,0.0842,0.0,0,,0.0,0,0.9158,0.0842,0.0118375,0.270838,3488360.0,4135239.0,2854181.0,55.15676,0,0,,0.0,41.93291,0.0,0,,2.910334,0.0,5.646197,61.476969999999994,48.23081,0,0.0,0,,0,,0.0,0.7621013000000001,48.8197,35.54675,0,0.0,0,,0,,-1.182822,7501276.0,13.22385,25.564529999999998,0.9318848,,,,,,,,,,,,,,,,,,,40000,21:13:18 22 Jul 2022
2022,Governor,ME-G1,7/22/22,_lite,Janet T. Mills,,,,Sam Hunkler,Paul R. LePage,,,,,0.73465,0,0,,0.26535,0.0,0,,0.0,0,0.73465,0.26535,0.041725,5.978117,557061.1,654816.9,462415.7,51.543490000000006,0,0,,2.206896,46.24961,0.0,0,,0.0,4.412996,0.0,57.225,51.93658,0,0.0,0,,0,,0.5014347,0.0,45.82232,40.526379999999996,0,0.0,0,,0,,4.372984,1088975.0,5.293876999999999,16.43281,-5.812931,,,,,,,,,,,,,,,,,,,40000,21:13:18 22 Jul 2022
2022,Governor,MD-G1,7/22/22,_lite,Wes Moore,,,,,Dan Cox,,,,all others,0.96615,0,0,,0.03385,0.0,0,,0.0,0,0.96615,0.03385,0.0042875,0.1911543,1790156.0,2151602.0,1438684.0,59.896280000000004,0,0,,0.0,36.68528,0.0,0,,3.4184360000000003,0.0,6.501348999999999,67.88544,44.60752,0,0.0,0,,0,,0.0,0.9723198000000001,51.94846,28.665840000000003,0,0.0,0,,0,,26.27618,4305056.0,23.21099,38.80853,7.73164,,,,,,,,,,,,,,,,,,,40000,21:13:18 22 Jul 2022
2022,Governor,MA-G1,7/22/22,_lite,Maura Healey,,,,,Geoff Diehl,,,,all others,0.99535,0,0,,0.00465,0.0,0,,0.0,0,0.99535,0.00465,0.0006625,0.0244678,2161034.0,2588751.0,1740060.0,59.798869999999994,0,0,,0.0,35.62529,0.0,0,,4.575847,0.0,8.388618,65.61672,41.38369,0,0.0,0,,0,,0.0,1.487231,53.998940000000005,29.753759999999996,0,0.0,0,,0,,32.67038,4999558.0,24.173579999999998,35.16871,13.2533,,,,,,,,,,,,,,,,,,,40000,21:13:18 22 Jul 2022
2022,Governor,KS-G1,7/22/22,_lite,Laura Kelly,,,,,Derek Schmidt,,,,all others,0.370075,0,0,,0.629925,0.0,0,,0.0,0,0.370075,0.629925,0.07505,6.164708999999999,971648.2,1150320.0,792631.6,46.64302,0,0,,0.0,49.88519,0.0,0,,3.4717949999999997,0.0,6.57777,53.238730000000004,56.476169999999996,0,0.0,0,,0,,0.0,0.993783,40.0225,43.23669,0,0.0,0,,0,,-21.09543,2089024.0,-3.242172,9.572645,-16.05508,,,,,,,,,,,,,,,,,,,40000,21:13:18 22 Jul 2022
2022,Governor,IL-G1,7/22/22,_lite,J.B. Pritzker,,,,Scott Schluter,Darren Bailey,,,,,0.889425,0,0,,0.110575,0.0,0,,0.0,0,0.889425,0.110575,0.0168625,0.2965731,4537965.0,5340018.0,3763254.0,53.95021,0,0,,2.241508,43.808279999999996,0.0,0,,0.0,4.500735,0.0,59.450390000000006,49.27667,0,0.0,0,,0,,0.5150682,0.0,48.48965,38.334759999999996,0,0.0,0,,0,,13.223679999999998,8928145.0,10.14194,20.895329999999998,-0.5127925999999999,,,,,,,,,,,,,,,,,,,40000,21:13:18 22 Jul 2022
2022,Governor,ID-G1,7/22/22,_lite,Stephen Heidt,,,,,Brad Little,,,,all others,0.001375,0,0,,0.998625,0.0,0,,0.0,0,0.001375,0.998625,0.000575,0.08866689999999999,517579.6,626003.6,411739.1,25.886470000000003,0,0,,0.0,66.80633,0.0,0,,7.307197,0.0,12.28222,33.897859999999994,74.72931,0,0.0,0,,0,,0.0,3.01209,17.88494,58.76033,0,0.0,0,,0,,-36.76822,1297934.0,-40.91985,-25.74501,-56.14662,,,,,,,,,,,,,,,,,,,40000,21:13:18 22 Jul 2022
2022,Governor,IA-G1,7/22/22,_lite,Deidre DeJear,,,,Rick Stewart,Kim Reynolds,,,,,0.05395,0,0,,0.94605,0.0,0,,0.0,0,0.05395,0.94605,0.0301125,2.0366150000000003,1180073.0,1385317.0,980567.8,41.92111,0,0,,2.861611,55.21728,0.0,0,,0.0,5.595848,0.0,47.29482,60.5534,0,0.0,0,,0,,0.7337183,0.0,36.550979999999996,49.80016,0,0.0,0,,0,,-9.622491,2295209.0,-13.296170000000002,-2.925079,-23.61984,,,,,,,,,,,,,,,,,,,40000,21:13:18 22 Jul 2022
2022,Governor,HI-G1,7/22/22,_lite,Josh Green,,,,,Heidi Haunani Tsuneyoshi,,,,all others,0.9831,0,0,,0.0169,0.0,0,,0.0,0,0.9831,0.0169,0.0018,0.3947861,363899.6,445362.7,284989.7,62.24176,0,0,,0.0,34.23167,0.0,0,,3.526567,0.0,6.657868,70.40703,42.39822,0,0.0,0,,0,,0.0,1.019423,54.04835,26.01357,0,0.0,0,,0,,31.808559999999996,1007469.0,28.01009,44.05638,12.03042,,,,,,,,,,,,,,,,,,,40000,21:13:18 22 Jul 2022
2022,Governor,GA-G1,7/22/22,_lite,Stacey Abrams,,,,,Brian Kemp,,,,all others,0.2223,0,0,,0.7777,0.0,0,,0.0,0,0.2223,0.7777,0.1127,2.772815,3243948.0,3862685.0,2637635.0,46.56835,0,0,,0.0,51.505559999999996,0.0,0,,1.926091,0.0,3.91911,51.01295,55.91786999999999,0,0.0,0,,0,,0.0,0.41160340000000006,42.096940000000004,47.02132,0,0.0,0,,0,,-7.357742,7356953.0,-4.937206,3.698875,-13.48189,,,,,,,,,,,,,,,,,,,40000,21:13:18 22 Jul 2022
2022,Governor,FL-G1,7/22/22,_lite,Charlie Crist,,,,,Ron DeSantis,,,,all others,0.115875,0,0,,0.884125,0.0,0,,0.0,0,0.115875,0.884125,0.0695,0.7475166999999999,7420528.0,8727228.0,6144220.0,44.07387,0,0,,0.0,52.61596,0.0,0,,3.310171,0.0,6.3359510000000006,48.88877,57.45225,0,0.0,0,,0,,0.0,0.9095293,39.182809999999996,47.74475,0,0.0,0,,0,,-7.44125,14600000.0,-8.542091000000001,0.6375694000000001,-17.7602,,,,,,,,,,,,,,,,,,,40000,21:13:18 22 Jul 2022
2022,Governor,CT-G1,7/22/22,_lite,Edward Lamont,,,,,Robert Stefanowski,,,,all others,0.902,0,0,,0.098,0.0,0,,0.0,0,0.902,0.098,0.0129375,0.8228799000000001,1254830.0,1483277.0,1030992.0,53.27806999999999,0,0,,0.0,43.45547,0.0,0,,3.266458,0.0,6.283921,58.4308,48.5425,0,0.0,0,,0,,0.0,0.9054168,48.12984,38.27818,0,0.0,0,,0,,12.14246,2618620.0,9.822594,19.66324,0.0944042,,,,,,,,,,,,,,,,,,,40000,21:13:18 22 Jul 2022
2022,Governor,CO-G1,7/22/22,_lite,Jared Polis,,,,,Heidi Ganahl,,,,all others,0.83195,0,0,,0.16805,0.0,0,,0.0,0,0.83195,0.16805,0.024475,0.8997272,2171115.0,2544417.0,1800692.0,51.150890000000004,0,0,,0.0,41.86935,0.0,0,,6.979758,0.0,11.89782,57.90206,48.64178,0,0.0,0,,0,,0.0,2.793399,44.26579,34.980909999999994,0,0.0,0,,0,,6.733898,4183729.0,9.28154,22.03781,-3.4185260000000004,,,,,,,,,,,,,,,,,,,40000,21:13:18 22 Jul 2022
2022,Governor,CA-G1,7/22/22,_lite,Gavin Newsom,,,,,Brian Dahle,,,,,0.990575,0,0,,0.009425,0.0,0,,0.0,0,0.990575,0.009425,0.001125,0.0087902,10200000.0,12300000.0,8135281.0,65.52914,0,0,,0.0,34.470859999999995,0.0,0,,0.0,0.0,0.0,73.28055,42.32294,0,0.0,0,,0,,0.0,0.0,57.67706,26.719459999999998,0,0.0,0,,0,,25.74052,25400000.0,31.05827,46.56109,15.354120000000002,,,,,,,,,,,,,,,,,,,40000,21:13:18 22 Jul 2022
2022,Governor,AZ-G1,7/22/22,_lite,Katie Hobbs,,,,Barry Hess,Kari Lake,,,,,0.479575,0,0,,0.5204,0.0,0,,2.5e-05,0,0.479575,0.5204,0.0804125,2.926497,2193040.0,2612066.0,1781709.0,48.93909,0,0,,1.7778470000000002,49.28307,0.0,0,,0.0,3.624138,0.0,54.676280000000006,55.077769999999994,0,0.0,0,,0,,0.364228,0.0,43.13649,43.50038,0,0.0,0,,0,,-7.109708,4969373.0,-0.34397890000000003,11.01323,-11.74497,,,,,,,,,,,,,,,,,,,40000,21:13:18 22 Jul 2022
2022,Governor,AR-G1,7/22/22,_lite,Chris Jones,,,,Ricky Dale Harrington Jr.,Sarah Huckabee Sanders,,,,,0.0147,0,0,,0.985275,0.0,0,,2.5e-05,0,0.0147,0.985275,0.006375,0.6112856,832351.9,1010801.0,657212.1,37.71673,0,0,,1.250474,61.032790000000006,0.0,0,,0.0,2.646815,0.0,44.21349,67.46581,0,0.0,0,,0,,0.2157038,0.0,31.298809999999996,54.46865,0,0.0,0,,0,,-31.52285,2180916.0,-23.31606,-10.38952,-36.04197,,,,,,,,,,,,,,,,,,,40000,21:13:18 22 Jul 2022
2022,Governor,AL-G1,7/22/22,_lite,Yolanda Rochelle Flowers,,,,,Kay Ivey,,,,all others,0.00445,0,0,,0.99555,0.0,0,,0.0,0,0.00445,0.99555,0.001475,0.0854718,1377336.0,1664206.0,1096621.0,29.91467,0,0,,0.0,65.82041,0.0,0,,4.264913,0.0,7.85583,37.86638,73.71547,0,0.0,0,,0,,0.0,1.35348,22.00865,57.92086,0,0.0,0,,0,,-29.199920000000002,3459287.0,-35.90574,-20.49485,-51.32423,,,,,,,,,,,,,,,,,,,40000,21:13:18 22 Jul 2022
2022,Governor,AK-G1,7/22/22,_lite,Les Gara,,,,Bill Walker,Mike Dunleavy,Christopher Kurka,,,,0.142075,0,0,,0.6761,0.01735,0,,0.164475,0,0.142075,0.69345,0.0181625,5.969775,242822.3,287995.4,198559.9,26.94264,0,0,,24.1,33.81746,15.1399,0,,0.0,31.88014,0.0,38.211490000000005,43.0266,0,21.808529999999998,0,,0,,16.6931,0.0,15.603279999999998,24.88081,0,8.605387,0,,0,,-14.61795,521658.0,-22.01471,-0.8519039,-43.12395,,,,,,,,,,,,,,,,,,,40000,21:13:18 22 Jul 2022
2022,Governor,WY-G1,7/21/22,_lite,Theresa A. Livingston,,,,,Mark Gordon,,,,,0.00015,0,0,,0.99985,0.0,0,,0.0,0,0.00015,0.99985,5e-05,0.0254952,156524.4,191916.5,122029.8,23.48416,0,0,,0.0,76.51584,0.0,0,,0.0,0.0,0.0,30.925420000000003,83.99055,0,0.0,0,,0,,0.0,0.0,16.009439999999998,69.07458000000001,0,0.0,0,,0,,-49.87335,424412.0,-53.03168,-38.14915,-67.98111999999999,,,,,,,,,,,,,,,,,,,40000,20:11:00 21 Jul 2022
2022,Governor,WI-G1,7/21/22,_lite,Tony Evers,,,,Joan Ellis Beglinger,Rebecca Kleefisch,,,,,0.6357,0,0,,0.3643,0.0,0,,0.0,0,0.6357,0.3643,0.0612875,2.0580279999999997,2376794.0,2776491.0,1986990.0,50.57833,0,0,,1.828255,47.59342,0.0,0,,0.0,3.7442330000000004,0.0,56.41339,53.37679,0,0.0,0,,0,,0.3808736,0.0,44.75658,41.74051,0,0.0,0,,0,,-3.823667,4351464.0,2.984909,14.43007,-8.423368,,,,,,,,,,,,,,,,,,,40000,20:11:00 21 Jul 2022
2022,Governor,VT-G1,7/21/22,_lite,Brenda Siegel,,,,Susan Hatch Davis,Phil Scott,,,,,0.9513,0,0,,0.048625,0.0,0,,7.5e-05,0,0.9513,0.048625,0.00715,2.357493,242061.9,287176.1,198659.9,58.19235,0,0,,4.379788,37.427859999999995,0.0,0,,0.0,8.027248,0.0,66.32135,45.55005,0,0.0,0,,0,,1.403575,0.0,50.01254,29.246959999999998,0,0.0,0,,0,,27.772879999999997,503792.0,20.76449,36.68011,4.924154,,,,,,,,,,,,,,,,,,,40000,20:11:00 21 Jul 2022
2022,Governor,TX-G1,7/21/22,_lite,Beto O'Rourke,,,,,Greg Abbott,,,,all others,0.15535,0,0,,0.84465,0.0,0,,0.0,0,0.15535,0.84465,0.0794375,0.8869183,7148467.0,8659883.0,5666807.0,44.19425,0,0,,0.0,51.77701,0.0,0,,4.028738,0.0,7.5079839999999995,49.29738,56.84145,0,0.0,0,,0,,0.0,1.224358,39.09948,46.61326,0,0.0,0,,0,,-12.90963,18500000.0,-7.58276,2.050631,-17.084210000000002,,,,,,,,,,,,,,,,,,,40000,20:11:00 21 Jul 2022
2022,Governor,TN-G1,7/21/22,_lite,J.B. Smiley Jr.,,,,,Bill Lee,,,,all others,0.00315,0,0,,0.99685,0.0,0,,0.0,0,0.00315,0.99685,0.0013125,0.0609052,1719950.0,2101051.0,1346624.0,25.28903,0,0,,0.0,62.94735,0.0,0,,11.763630000000001,0.0,18.20363,33.67522,71.21315,0,0.0,0,,0,,0.0,5.993404,16.932579999999998,54.57706999999999,0,0.0,0,,0,,-29.21185,4750229.0,-37.65832,-22.18231,-52.96049,,,,,,,,,,,,,,,,,,,40000,20:11:00 21 Jul 2022
