cycle,branch,district,forecastdate,expression,name_D1,name_D2,name_D3,name_D4,name_I1,name_R1,name_R2,name_R3,name_R4,name_O1,winner_D1,winner_D2,winner_D3,winner_D4,winner_R1,winner_R2,winner_R3,winner_R4,winner_I1,winner_O1,winner_Dparty,winner_Rparty,tipping,vpi,mean_predicted_turnout,p90_simmed_turnout_gross,p10_simmed_turnout_gross,voteshare_mean_D1,voteshare_mean_D2,voteshare_mean_D3,voteshare_mean_D4,voteshare_mean_I1,voteshare_mean_R1,voteshare_mean_R2,voteshare_mean_R3,voteshare_mean_R4,voteshare_mean_O1,p90_voteshare_simmed_I1,p90_voteshare_simmed_O1,p90_voteshare_simmed_D1,p90_voteshare_simmed_R1,p90_voteshare_simmed_D2,p90_voteshare_simmed_R2,p90_voteshare_simmed_R3,p90_voteshare_simmed_R4,p90_voteshare_simmed_D3,p90_voteshare_simmed_D4,p10_voteshare_simmed_I1,p10_voteshare_simmed_O1,p10_voteshare_simmed_D1,p10_voteshare_simmed_R1,p10_voteshare_simmed_D2,p10_voteshare_simmed_R2,p10_voteshare_simmed_R3,p10_voteshare_simmed_R4,p10_voteshare_simmed_D3,p10_voteshare_simmed_D4,pvi_538,vep,elasticity,mean_netpartymargin,p90_netpartymargin,p10_netpartymargin,wonrunoff_D1,lostrunoff_D1,wonrunoff_D2,lostrunoff_D2,wonrunoff_D3,lostrunoff_D3,wonrunoff_D4,lostrunoff_D4,wonrunoff_R1,lostrunoff_R1,wonrunoff_R2,lostrunoff_R2,wonrunoff_R3,lostrunoff_R3,wonrunoff_R4,lostrunoff_R4,wonrunoff_I1,lostrunoff_I1,simulations,timestamp
2022,Senate,PA-S3,8/6/22,_lite,John Fetterman,,,,,Mehmet Oz,,,,all others,0.8937,0.0,0.0,0.0,0.1063,0.0,0,,0.0,0,0.8937,0.1063,0.0567875,0.9319661,4524577.0,5206386.0,3858364.0,52.97136,0.0,0.0,0.0,0.0,43.802,0.0,0,0.0,3.226641,0.0,6.190899,57.93781,48.71824,0.0,0.0,0,0.0,0.0,0.0,0.0,0.9094136,47.98455,38.79296,0.0,0.0,0,0.0,0.0,0.0,-2.976064,9742133.0,0.9917316999999999,9.169353,18.68354,-0.2699127,,,,,,,,,,,,,,,,,,,40000,20:11:29  6 Aug 2022
2022,Senate,OR-S3,8/6/22,_lite,Ron Wyden,,,,,Jo Rae Perkins,,,,all others,0.96985,0.0,0.0,0.0,0.03015,0.0,0,,0.0,0,0.96985,0.03015,0.00945,0.4484514,1564738.0,1802543.0,1333190.0,58.14946,0.0,0.0,0.0,0.0,36.29059,0.0,0,0.0,5.559955,0.0,9.7679,65.61308000000001,43.80064,0.0,0.0,0,0.0,0.0,0.0,0.0,2.0458060000000002,50.63658,28.796470000000003,0.0,0.0,0,0.0,0.0,0.0,10.62213,3113975.0,0.9799120000000001,21.85887,36.12464,7.562197,,,,,,,,,,,,,,,,,,,40000,20:11:29  6 Aug 2022
2022,Senate,OK-S3,8/6/22,_lite,Madison Horn,,,,,James Lankford,,,,all others,0.001025,0.0,0.0,0.0,0.998975,0.0,0,,0.0,0,0.001025,0.998975,0.0001,0.006892399999999999,1077341.0,1271941.0,886412.4,28.50402,0.0,0.0,0.0,0.0,67.30874,0.0,0,0.0,4.1872370000000005,0.0,7.688763000000001,35.75529,74.45966,0.0,0.0,0,0.0,0.0,0.0,0.0,1.349499,21.32381,60.045680000000004,0.0,0.0,0,0.0,0.0,0.0,-36.97133,2842656.0,0.9560909,-38.80471,-24.7714,-52.65623000000001,,,,,,,,,,,,,,,,,,,40000,20:11:29  6 Aug 2022
2022,Senate,OK-S2,8/6/22,_lite,Kendra Horn,,,,,Markwayne Mullin,,,,all others,0.008425,0.0,0.0,0.0,0.991575,0.0,0,,0.0,0,0.008425,0.991575,0.0009375,0.06649730000000001,1046869.0,1241052.0,862421.9,33.72538,0.0,0.0,0.0,0.0,62.08738,0.0,0,0.0,4.1872370000000005,0.0,7.720646,41.0172,69.43607,0.0,0.0,0,0.0,0.0,0.0,0.0,1.330043,26.373040000000003,54.68676,0.0,0.0,0,0.0,0.0,0.0,-36.97133,2842656.0,0.9560909,-28.362,-14.1834,-42.612140000000004,,,,,,,,,,,,,,,,,,,40000,20:11:29  6 Aug 2022
2022,Senate,OH-S3,8/6/22,_lite,Tim Ryan,,,,,J.D. Vance,,,,,0.687975,0.0,0.0,0.0,0.312025,0.0,0,,0.0,0,0.687975,0.312025,0.09915,1.8399470000000002,4001407.0,4623856.0,3401300.0,51.95486,0.0,0.0,0.0,0.0,48.04514,0.0,0,0.0,0.0,0.0,0.0,57.21349,53.3259,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,46.6741,42.78651,0.0,0.0,0,0.0,0.0,0.0,-12.10777,8831240.0,1.020508,3.909729,14.426979999999999,-6.651814,,,,,,,,,,,,,,,,,,,40000,20:11:29  6 Aug 2022
2022,Senate,NY-S3,8/6/22,_lite,Charles E. Schumer,,,,,Joe Pinion,,,,all others,0.9954,0.0,0.0,0.0,0.0046,0.0,0,,0.0,0,0.9954,0.0046,0.00175,0.0232199,5596329.0,6470638.0,4748140.0,58.95706,0.0,0.0,0.0,0.0,37.11607,0.0,0,0.0,3.926871,0.0,7.260797,64.30418,42.454370000000004,0.0,0.0,0,0.0,0.0,0.0,0.0,1.227083,53.59864,31.66575,0.0,0.0,0,0.0,0.0,0.0,19.93185,13400000.0,0.9687177,21.840989999999998,32.08092,11.795919999999999,,,,,,,,,,,,,,,,,,,40000,20:11:29  6 Aug 2022
2022,Senate,NV-S3,8/6/22,_lite,Catherine Cortez Masto,,,,,Adam Paul Laxalt,,,,all others,0.632575,0.0,0.0,0.0,0.367425,0.0,0,,0.0,0,0.632575,0.367425,0.1108375,8.31215,990144.8,1147898.0,839039.3,49.6923,0.0,0.0,0.0,0.0,47.18045,0.0,0,0.0,3.12725,0.0,5.994223000000001,54.77364,52.255140000000004,0.0,0.0,0,0.0,0.0,0.0,0.0,0.8760409,44.589690000000004,42.083909999999996,0.0,0.0,0,0.0,0.0,0.0,-2.531046,2105890.0,1.0553549999999998,2.511845,12.249360000000001,-7.198257000000001,,,,,,,,,,,,,,,,,,,40000,20:11:29  6 Aug 2022
2022,Senate,NH-S3,8/6/22,_lite,Maggie Hassan,,,,,Donald C. Bolduc,,,,all others,0.716975,0.0,0.0,0.0,0.283025,0.0,0,,0.0,0,0.716975,0.283025,0.0914125,11.1206,610383.6,700898.5,521942.3,51.27695,0.0,0.0,0.0,0.0,46.47784,0.0,0,0.0,2.245214,0.0,4.471323,56.89399,52.05919,0.0,0.0,0,0.0,0.0,0.0,0.0,0.5267401999999999,45.69291,40.83413,0.0,0.0,0,0.0,0.0,0.0,0.5605241,1075858.0,1.206824,4.799107,15.72541,-6.101997,,,,,,,,,,,,,,,,,,,40000,20:11:29  6 Aug 2022
2022,Senate,ND-S3,8/6/22,_lite,Katrina Christiansen,,,,,John Hoeven,,,,,0.002225,0.0,0.0,0.0,0.997775,0.0,0,,0.0,0,0.002225,0.997775,0.0002625,0.0831044,234547.4,276455.3,194425.6,31.50467,0.0,0.0,0.0,0.0,68.49533000000001,0.0,0,0.0,0.0,0.0,0.0,38.88687,75.9007,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,24.0993,61.113130000000005,0.0,0.0,0,0.0,0.0,0.0,-37.07663,560506.0,1.093219,-36.99066,-22.22626,-51.801390000000005,,,,,,,,,,,,,,,,,,,40000,20:11:29  6 Aug 2022
2022,Senate,NC-S3,8/6/22,_lite,Cheri Beasley,,,,,Ted Budd,,,,all others,0.51205,0.0,0.0,0.0,0.48795,0.0,0,,0.0,0,0.51205,0.48795,0.1039,2.4131720000000003,3197074.0,3710343.0,2703557.0,48.23773,0.0,0.0,0.0,0.0,48.08007,0.0,0,0.0,3.6822,0.0,6.882388000000001,52.8959,52.70593,0.0,0.0,0,0.0,0.0,0.0,0.0,1.102799,43.56454,43.37919,0.0,0.0,0,0.0,0.0,0.0,-4.822354,7698417.0,0.9338832,0.15765379999999998,8.910681,-8.543633,,,,,,,,,,,,,,,,,,,40000,20:11:29  6 Aug 2022
2022,Senate,MO-S3,8/6/22,_lite,Trudy Busch Valentine,,,,,Eric Schmitt,,,,all others,0.114825,0.0,0.0,0.0,0.885175,0.0,0,,0.0,0,0.114825,0.885175,0.0140375,0.5611961,1857379.0,2170160.0,1556671.0,41.37962,0.0,0.0,0.0,0.0,50.36394,0.0,0,0.0,8.256442999999999,0.0,13.596260000000001,46.8358,55.829119999999996,0.0,0.0,0,0.0,0.0,0.0,0.0,3.638319,35.79535,44.76781,0.0,0.0,0,0.0,0.0,0.0,-20.987029999999997,4580390.0,0.9401103000000001,-8.984314,0.616621,-18.69219,,,,,,,,,,,,,,,,,,,40000,20:11:29  6 Aug 2022
2022,Senate,MD-S3,8/6/22,_lite,Chris Van Hollen,,,,,Chris Chaffee,,,,,0.996725,0.0,0.0,0.0,0.003275,0.0,0,,0.0,0,0.996725,0.003275,0.0012875,0.0534173,1789743.0,2089478.0,1497233.0,66.13055,0.0,0.0,0.0,0.0,33.86945,0.0,0,0.0,0.0,0.0,0.0,72.96088,40.744640000000004,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,59.255359999999996,27.03912,0.0,0.0,0,0.0,0.0,0.0,26.27618,4305056.0,0.8671916999999999,32.261109999999995,45.92177,18.510720000000003,,,,,,,,,,,,,,,,,,,40000,20:11:29  6 Aug 2022
2022,Senate,LA-S3,8/6/22,_lite,Gary Chambers,Luke Mixon,Syrita Steib,Salvador P. Rodriguez,,John Kennedy,Devin Lance Graham,,,all others,0.007925,0.015875,0.00265,0.00305,0.919875,0.050625,0,,0.0,0,0.0295,0.9705,0.0060125,0.3561958,1253406.0,1477835.0,1037346.0,9.123867,11.24798,6.735995,6.735995,0.0,45.34135,15.24709,0,0.0,5.56773,0.0,9.782345,14.811860000000001,54.74422,17.44693,21.62671,0,0.0,11.4803,11.492410000000001,0.0,2.035098,4.009815000000001,36.724990000000005,5.472551,9.012516,0,0.0,2.592954,2.578192,-20.37954,3372421.0,0.9194398000000001,-26.7446,-5.934866,-48.14933,,,,,,,,,,,,,,,,,,,40000,20:11:29  6 Aug 2022
2022,Senate,KY-S3,8/6/22,_lite,Charles Booker,,,,,Rand Paul,,,,,0.020625,0.0,0.0,0.0,0.979375,0.0,0,,0.0,0,0.020625,0.979375,0.0021,0.11182339999999999,1394479.0,1626469.0,1170669.0,40.765190000000004,0.0,0.0,0.0,0.0,59.234809999999996,0.0,0,0.0,0.0,0.0,0.0,46.36303,64.84454000000001,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,35.15546,53.63697,0.0,0.0,0,0.0,0.0,0.0,-27.195559999999997,3182925.0,0.9538169,-18.46963,-7.273944999999999,-29.68907,,,,,,,,,,,,,,,,,,,40000,20:11:29  6 Aug 2022
2022,Senate,KS-S3,8/6/22,_lite,Mark R. Holland,,,,David C. Graham,Jerry Moran,,,,,0.01545,0.0,0.0,0.0,0.98455,0.0,0,,0.0,0,0.01545,0.98455,0.00165,0.1337999,915700.6,1067514.0,767746.6,35.21162,0.0,0.0,0.0,3.889743,60.89864,0.0,0,0.0,0.0,7.261232000000001,0.0,42.61034,68.34764,0.0,0.0,0,0.0,0.0,0.0,1.210277,0.0,27.75658,53.436690000000006,0.0,0.0,0,0.0,0.0,0.0,-21.09543,2089024.0,1.027156,-25.68703,-11.26047,-40.15768,,,,,,,,,,,,,,,,,,,40000,20:11:29  6 Aug 2022
2022,Senate,IN-S3,8/6/22,_lite,Thomas McDermott,,,,James Sceniak,Todd Young,,,,,0.018225,0.0,0.0,0.0,0.981775,0.0,0,,0.0,0,0.018225,0.981775,0.00205,0.07992439999999999,1904583.0,2232953.0,1586250.0,35.896679999999996,0.0,0.0,0.0,3.4114,60.691919999999996,0.0,0,0.0,0.0,6.425227,0.0,43.340759999999996,68.15363,0.0,0.0,0,0.0,0.0,0.0,1.009778,0.0,28.449859999999997,53.21309,0.0,0.0,0,0.0,0.0,0.0,-20.263189999999998,4952167.0,1.040398,-24.79523,-10.205960000000001,-39.3686,,,,,,,,,,,,,,,,,,,40000,20:11:29  6 Aug 2022
2022,Senate,IL-S3,8/6/22,_lite,Tammy Duckworth,,,,,Kathy Salvi,,,,all others,0.903075,0.0,0.0,0.0,0.096925,0.0,0,,0.0,0,0.903075,0.096925,0.0406,0.7649236,3941245.0,4557720.0,3345995.0,53.44149,0.0,0.0,0.0,0.0,42.03297,0.0,0,0.0,4.525532,0.0,8.226466,59.308769999999996,47.94385,0.0,0.0,0,0.0,0.0,0.0,0.0,1.495318,47.49738,36.09774,0.0,0.0,0,0.0,0.0,0.0,13.223679999999998,8928145.0,0.9643386999999999,11.40852,22.550420000000003,0.1759815,,,,,,,,,,,,,,,,,,,40000,20:11:29  6 Aug 2022
2022,Senate,ID-S3,8/6/22,_lite,David Roth,,,,,Mike Crapo,,,,all others,0.0016,0.0,0.0,0.0,0.9984,0.0,0,,0.0,0,0.0016,0.9984,0.0001875,0.024839700000000003,560506.3,658598.6,466222.1,27.696040000000004,0.0,0.0,0.0,0.0,65.56626,0.0,0,0.0,6.7376949999999995,0.0,11.514619999999999,35.30591,73.25894,0.0,0.0,0,0.0,0.0,0.0,0.0,2.704526,19.97159,57.86606999999999,0.0,0.0,0,0.0,0.0,0.0,-36.76822,1297934.0,1.019634,-37.87022,-23.30636,-52.48956999999999,,,,,,,,,,,,,,,,,,,40000,20:11:29  6 Aug 2022
2022,Senate,IA-S3,8/6/22,_lite,Michael Franken,,,,,Chuck Grassley,,,,,0.161075,0.0,0.0,0.0,0.838925,0.0,0,,0.0,0,0.161075,0.838925,0.0202875,1.268902,1187206.0,1369859.0,1011795.0,46.188559999999995,0.0,0.0,0.0,0.0,53.811440000000005,0.0,0,0.0,0.0,0.0,0.0,51.14522,58.76305,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,41.23695,48.85478,0.0,0.0,0,0.0,0.0,0.0,-9.622491,2295209.0,1.0718370000000002,-7.622878999999999,2.2904400000000003,-17.5261,,,,,,,,,,,,,,,,,,,40000,20:11:29  6 Aug 2022
2022,Senate,HI-S3,8/6/22,_lite,Brian Schatz,,,,,Bob McDermott,,,,all others,0.992775,0.0,0.0,0.0,0.007225,0.0,0,,0.0,0,0.992775,0.007225,0.0023375,0.4384948,395833.5,466826.1,326563.5,64.4092,0.0,0.0,0.0,0.0,30.967159999999996,0.0,0,0.0,4.62363,0.0,8.360192,72.72088000000001,39.247370000000004,0.0,0.0,0,0.0,0.0,0.0,0.0,1.548215,56.05076999999999,22.59563,0.0,0.0,0,0.0,0.0,0.0,31.808559999999996,1007469.0,1.2325959999999998,33.442040000000006,49.555209999999995,17.20194,,,,,,,,,,,,,,,,,,,40000,20:11:29  6 Aug 2022
2022,Senate,GA-S3,8/6/22,_lite,Raphael Warnock,,,,Chase Oliver,Herschel Junior Walker,,,,,0.67035,0.0,0.0,0.0,0.329575,0.0,0,,7.5e-05,0,0.670425,0.329575,0.156475,3.6048980000000004,3223127.0,3729106.0,2734744.0,50.7578,0.0,0.0,0.0,1.578466,47.66373,0.0,0,0.0,0.0,3.273609,0.0,54.6996,51.57685,0.0,0.0,0,0.0,0.0,0.0,0.30744770000000005,0.0,46.84806,43.69733,0.0,0.0,0,0.0,0.0,0.0,-7.357742,7356953.0,0.8951061,3.094074,10.77181,-4.504089,,,,,,,,,,,,,,,,,,,40000,20:11:29  6 Aug 2022
2022,Senate,FL-S3,8/6/22,_lite,Val Demings,,,,,Marco Rubio,,,,all others,0.15485,0.0,0.0,0.0,0.84515,0.0,0,,0.0,0,0.15485,0.84515,0.0198,0.21515900000000002,6833310.0,7830405.0,5867640.0,44.737790000000004,0.0,0.0,0.0,0.0,52.8084,0.0,0,0.0,2.4538159999999998,0.0,4.871836,50.04025,58.09336999999999,0.0,0.0,0,0.0,0.0,0.0,0.0,0.6060541,39.44878,47.49057,0.0,0.0,0,0.0,0.0,0.0,-7.44125,14600000.0,1.0198209999999999,-8.070606,2.2265189999999997,-18.32244,,,,,,,,,,,,,,,,,,,40000,20:11:29  6 Aug 2022
2022,Senate,CT-S3,8/6/22,_lite,Richard Blumenthal,,,,,Themis Klarides,,,,all others,0.918025,0.0,0.0,0.0,0.081975,0.0,0,,0.0,0,0.918025,0.081975,0.0329125,2.00509,1218856.0,1411494.0,1030362.0,54.99723,0.0,0.0,0.0,0.0,42.479,0.0,0,0.0,2.523767,0.0,4.987042,60.849709999999995,48.34059,0.0,0.0,0,0.0,0.0,0.0,0.0,0.6286606,49.12491,36.57605,0.0,0.0,0,0.0,0.0,0.0,12.14246,2618620.0,1.100113,12.518239999999999,23.95214,1.069559,,,,,,,,,,,,,,,,,,,40000,20:11:29  6 Aug 2022
2022,Senate,CO-S3,8/6/22,_lite,Michael Bennet,,,,,Joe O'Dea,,,,all others,0.820875,0.0,0.0,0.0,0.179125,0.0,0,,0.0,0,0.820875,0.179125,0.056875,1.9553900000000002,2159800.0,2486413.0,1843155.0,52.3731,0.0,0.0,0.0,0.0,43.46924,0.0,0,0.0,4.1576580000000005,0.0,7.636006,58.86715,49.99694,0.0,0.0,0,0.0,0.0,0.0,0.0,1.314674,45.81543,36.93055,0.0,0.0,0,0.0,0.0,0.0,6.733898,4183729.0,1.090737,8.903866,21.49276,-3.6190339999999996,,,,,,,,,,,,,,,,,,,40000,20:11:29  6 Aug 2022
2022,Senate,CA-S3,8/6/22,_lite,Alex Padilla,,,,,Mark P. Meuser,,,,,0.957075,0.0,0.0,0.0,0.042925,0.0,0,,0.0,0,0.957075,0.042925,0.0136125,0.0993793,10200000.0,11700000.0,8714652.0,60.0484,0.0,0.0,0.0,0.0,39.9516,0.0,0,0.0,0.0,0.0,0.0,67.38866999999999,47.289629999999995,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,52.71037,32.61133,0.0,0.0,0,0.0,0.0,0.0,25.74052,25400000.0,0.9984196,20.0968,34.77734,5.420731,,,,,,,,,,,,,,,,,,,40000,20:11:29  6 Aug 2022
2022,Senate,AZ-S3,8/6/22,_lite,Mark Kelly,,,,Marc Victor,Blake Masters,,,,,0.879275,0.0,0.0,0.0,0.1207,0.0,0,,2.5e-05,0,0.8793,0.1207,0.053325,1.765125,2243266.0,2595711.0,1898896.0,53.68679,0.0,0.0,0.0,2.1573439999999997,44.15586,0.0,0,0.0,0.0,4.32683,0.0,59.02715,49.51507,0.0,0.0,0,0.0,0.0,0.0,0.49635630000000003,0.0,48.30975,38.73302,0.0,0.0,0,0.0,0.0,0.0,-7.109708,4969373.0,1.068703,9.530926,19.99375,-0.9234180000000001,,,,,,,,,,,,,,,,,,,40000,20:11:29  6 Aug 2022
2022,Senate,AR-S3,8/6/22,_lite,Natalie James,,,,,John Boozman,,,,all others,0.003325,0.0,0.0,0.0,0.996675,0.0,0,,0.0,0,0.003325,0.996675,0.000375,0.03381819999999999,823391.6,972363.3,678628.0,30.396240000000002,0.0,0.0,0.0,0.0,65.18506,0.0,0,0.0,4.418698,0.0,8.11524,37.89613,72.59028,0.0,0.0,0,0.0,0.0,0.0,0.0,1.454216,22.94977,57.66496,0.0,0.0,0,0.0,0.0,0.0,-31.52285,2180916.0,1.015951,-34.78881,-20.226010000000002,-49.18322,,,,,,,,,,,,,,,,,,,40000,20:11:29  6 Aug 2022
2022,Senate,AL-S3,8/6/22,_lite,Will Boyd,,,,,Katie Britt,,,,all others,0.020625,0.0,0.0,0.0,0.979375,0.0,0,,0.0,0,0.020625,0.979375,0.0023875,0.128951,1374814.0,1609689.0,1143018.0,36.96929,0.0,0.0,0.0,0.0,59.36496999999999,0.0,0,0.0,3.665739,0.0,6.933580999999999,43.91111,66.39331999999999,0.0,0.0,0,0.0,0.0,0.0,0.0,1.089977,29.94507,52.380340000000004,0.0,0.0,0,0.0,0.0,0.0,-29.199920000000002,3459287.0,0.8313171999999999,-22.39568,-8.865267,-36.0346,,,,,,,,,,,,,,,,,,,40000,20:11:29  6 Aug 2022
2022,Senate,AK-S3,8/6/22,_lite,Edgar Blatchford,,,,Sean M. Thorne,Lisa Murkowski,Kelly C. Tshibaka,,,,0.1717,0.0,0.0,0.0,0.75035,0.0777,0,,0.00025,0,0.17185,0.82815,0.009125,2.6341240000000004,257230.2,298338.1,217373.4,36.72663,0.0,0.0,0.0,4.084454,36.009159999999994,23.17975,0,0.0,0.0,7.544624000000001,0.0,47.21417,44.04528,0.0,30.22342,0,0.0,0.0,0.0,1.295044,0.0,26.243129999999997,28.116529999999997,0.0,16.045189999999998,0,0.0,0.0,0.0,-14.61795,521658.0,1.218487,-22.46228,-1.753595,-43.12871,,,,,,,,,,,,,,,,,,,40000,20:11:29  6 Aug 2022
2022,Senate,WI-S3,8/5/22,_lite,Mandela Barnes,,,,,Ron Johnson,,,,,0.356625,0.0,0.0,0.0,0.643375,0.0,0,,0.0,0,0.356625,0.643375,0.0553,1.778631,2308684.0,2650848.0,1974859.0,48.35694,0.0,0.0,0.0,0.0,51.64306,0.0,0,0.0,0.0,0.0,0.0,54.130219999999994,57.41543000000001,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,42.58457,45.86978,0.0,0.0,0,0.0,0.0,0.0,-3.823667,4351464.0,1.0456020000000001,-3.286118,8.260444999999999,-14.830860000000001,,,,,,,,,,,,,,,,,,,40000,20:11:33  5 Aug 2022
2022,Senate,WA-S3,8/5/22,_lite,Patty Murray,,,,,Tiffany Smiley,,,,,0.968075,0.0,0.0,0.0,0.031925,0.0,0,,0.0,0,0.968075,0.031925,0.0155,0.45322510000000005,2539470.0,2930566.0,2157424.0,57.17775,0.0,0.0,0.0,0.0,42.82225,0.0,0,0.0,0.0,0.0,0.0,62.053819999999995,47.64562,0.0,0.0,0,0.0,0.0,0.0,0.0,0.0,52.35438,37.94618,0.0,0.0,0,0.0,0.0,0.0,14.230720000000002,5346645.0,1.0590680000000001,14.3555,24.10764,4.708759,,,,,,,,,,,,,,,,,,,40000,20:11:33  5 Aug 2022
2022,Senate,VT-S3,8/5/22,_lite,Peter Welch,,,,,Christina Nolan,,,,all others,0.98395,0.0,0.0,0.0,0.01605,0.0,0,,0.0,0,0.98395,0.01605,0.0053125,1.569528,251336.2,291811.8,211750.8,59.6516,0.0,0.0,0.0,0.0,35.05849,0.0,0,0.0,5.289905,0.0,9.38265,67.10159,42.37231,0.0,0.0,0,0.0,0.0,0.0,0.0,1.8894509999999998,52.319720000000004,27.56585,0.0,0.0,0,0.0,0.0,0.0,27.772879999999997,503792.0,1.154198,24.59311,38.91472,10.564119999999999,,,,,,,,,,,,,,,,,,,40000,20:11:33  5 Aug 2022
2022,Senate,UT-S3,8/5/22,_lite,,,,,Evan McMullin,Mike Lee,,,,all others,0.0,0.0,0.0,0.0,0.909525,0.0,0,,0.090475,0,0.068125,0.931875,0.0097625,0.7810562,928120.1,1083542.0,776779.5,0.0,0.0,0.0,0.0,37.76533,50.56268,0.0,0,0.0,11.672,44.532740000000004,17.98167,0.0,57.45978,0.0,0.0,0,0.0,0.0,0.0,30.818270000000002,6.044142,0.0,43.6315,0.0,0.0,0,0.0,0.0,0.0,-26.29008,2145495.0,1.112615,-12.79734,-0.5794163,-25.12572,,,,,,,,,,,,,,,,,,,40000,20:11:33  5 Aug 2022
2022,Senate,SD-S3,8/5/22,_lite,Brian L. Bengs,,,,Tamara J. Lesnar,John R. Thune,,,,,0.00405,0.0,0.0,0.0,0.995925,0.0,0,,2.5e-05,0,0.004075,0.995925,0.00035,0.0889111,292305.9,341349.3,244129.4,31.289279999999998,0.0,0.0,0.0,3.8894550000000003,64.82127,0.0,0,0.0,0.0,7.22227,0.0,38.79696,72.36301,0.0,0.0,0,0.0,0.0,0.0,1.214429,0.0,23.66771,57.23145,0.0,0.0,0,0.0,0.0,0.0,-32.01005,647453.0,1.026199,-33.53199,-18.86459,-48.30923,,,,,,,,,,,,,,,,,,,40000,20:11:33  5 Aug 2022
2022,Senate,SC-S3,8/5/22,_lite,Krystle Matthews,,,,Larry Adams,Tim Scott,,,,,0.0168,0.0,0.0,0.0,0.9832,0.0,0,,0.0,0,0.0168,0.9832,0.0017125,0.0801527,1586491.0,1850966.0,1323451.0,36.23236,0.0,0.0,0.0,2.82397,60.94367,0.0,0,0.0,0.0,5.433286,0.0,43.47988,68.14072,0.0,0.0,0,0.0,0.0,0.0,0.7534504,0.0,29.045140000000004,53.68776,0.0,0.0,0,0.0,0.0,0.0,-18.297829999999998,3897996.0,0.9588061999999999,-24.71132,-10.523710000000001,-38.79054,,,,,,,,,,,,,,,,,,,40000,20:11:33  5 Aug 2022
2022,Senate,PA-S3,8/5/22,_lite,John Fetterman,,,,,Mehmet Oz,,,,all others,0.892825,0.0,0.0,0.0,0.107175,0.0,0,,0.0,0,0.892825,0.107175,0.056925,0.9342173,4524603.0,5210654.0,3855316.0,52.9674,0.0,0.0,0.0,0.0,43.8056,0.0,0,0.0,3.226999,0.0,6.165058,57.8506,48.74735,0.0,0.0,0,0.0,0.0,0.0,0.0,0.9161804,47.999790000000004,38.891940000000005,0.0,0.0,0,0.0,0.0,0.0,-2.976064,9742133.0,0.9917316999999999,9.161808,18.466079999999998,-0.28971290000000005,,,,,,,,,,,,,,,,,,,40000,20:11:33  5 Aug 2022
2022,Senate,OR-S3,8/5/22,_lite,Ron Wyden,,,,,Jo Rae Perkins,,,,all others,0.970125,0.0,0.0,0.0,0.029875,0.0,0,,0.0,0,0.970125,0.029875,0.009475,0.4496197,1564801.0,1804830.0,1329316.0,58.137409999999996,0.0,0.0,0.0,0.0,36.302640000000004,0.0,0,0.0,5.559955,0.0,9.786146,65.56323,43.81371,0.0,0.0,0,0.0,0.0,0.0,0.0,2.053138,50.64882,28.84713,0.0,0.0,0,0.0,0.0,0.0,10.62213,3113975.0,0.9799120000000001,21.834770000000002,36.14391,7.420166,,,,,,,,,,,,,,,,,,,40000,20:11:33  5 Aug 2022
2022,Senate,OK-S3,8/5/22,_lite,Madison Horn,,,,,James Lankford,,,,all others,0.001575,0.0,0.0,0.0,0.998425,0.0,0,,0.0,0,0.001575,0.998425,0.0002,0.013785399999999998,1077300.0,1273646.0,887054.7,28.499059999999997,0.0,0.0,0.0,0.0,67.31371,0.0,0,0.0,4.1872370000000005,0.0,7.737217,35.79723,74.57273,0.0,0.0,0,0.0,0.0,0.0,0.0,1.3295270000000001,21.18369,60.02508,0.0,0.0,0,0.0,0.0,0.0,-36.97133,2842656.0,0.9560909,-38.814640000000004,-24.72214,-52.95896,,,,,,,,,,,,,,,,,,,40000,20:11:33  5 Aug 2022
2022,Senate,OK-S2,8/5/22,_lite,Kendra Horn,,,,,Markwayne Mullin,,,,all others,0.0086,0.0,0.0,0.0,0.9914,0.0,0,,0.0,0,0.0086,0.9914,0.0010125,0.07182039999999999,1046822.0,1240527.0,861961.6,33.71926,0.0,0.0,0.0,0.0,62.093509999999995,0.0,0,0.0,4.1872370000000005,0.0,7.751875999999999,40.96924,69.47725,0.0,0.0,0,0.0,0.0,0.0,0.0,1.325261,26.34941,54.77338,0.0,0.0,0,0.0,0.0,0.0,-36.97133,2842656.0,0.9560909,-28.37425,-14.22463,-42.60112,,,,,,,,,,,,,,,,,,,40000,20:11:33  5 Aug 2022
